,GLRLM0,GLRLM1,GLRLM4,correlation_45,ASM_0,energy_90,Label
1219,1.814,267.482,29.8,0.527127934,0.000451154,0.020586993,0
1220,1.779,338.862,27.17,0.311975636,0.000547638,0.022742081,0
1221,1.975,432.965,27.284,-0.046862402,0.000523414,0.023067501,0
1222,1.854,564.995,24.159,0.660966042,0.000514304,0.026469709,0
1223,1.764,159.563,34.2,-0.003180664,0.000589461,0.02396122,0
1224,1.83,160.954,34.981,-0.078316368,0.000514097,0.022669131,0
1225,1.508,1023.656,15.524,0.590295987,0.000625074,0.024984902,0
1226,1.712,301.359,27.027,0.341349757,0.000690914,0.025860401,0
1227,1.898,560.377,25.474,0.62488284,0.001001898,0.025896404,0
1228,1.841,622.115,22.585,0.1201068,0.000619897,0.024926826,0
1229,1.91,602.657,25.36,0.370991352,0.000566065,0.023555991,0
1230,1.796,341.06,27.82,0.552151735,0.000420512,0.020077839,0
1231,1.773,343.176,26.643,0.279431269,0.000456952,0.022430405,0
1232,2.049,125.87,40.253,0.093792493,0.000367715,0.019154281,0
1233,2.068,125.241,40.666,0.284191233,0.000407053,0.020119045,0
1234,1.88,724.325,21.533,0.473914909,0.000478278,0.022221746,0
1235,1.947,473.288,27.703,0.341126855,0.000436247,0.020657273,0
1236,1.818,582.813,23.399,0.473375181,0.001143932,0.0346894,0
1237,1.695,224.168,29.735,0.101122778,0.000666069,0.025731981,0
1238,1.82,356.696,27.539,0.295361978,0.000398565,0.02003138,0
1239,1.827,174.703,33.951,0.195573423,0.000372684,0.019813133,0
1240,1.692,344.305,26.02,0.46495111,0.000431899,0.020965682,0
1241,1.825,227.126,30.763,0.052094165,0.000511612,0.023174959,0
1242,1.872,402.669,28.098,0.229423275,0.000449498,0.021284215,0
1243,1.938,277.641,32.187,0.420450416,0.000532938,0.020851804,0
1244,1.745,459.014,25.739,0.058080299,0.000437696,0.020516472,0
1245,1.936,331.311,30.464,0.114290956,0.000528797,0.020871653,0
1246,1.891,151.979,35.806,0.345020801,0.00042341,0.020491227,0
1247,1.648,875.987,19.434,0.013453258,0.00064143,0.024781042,0
1248,1.869,387.809,28.488,0.614144818,0.000404983,0.020129334,0
1249,1.808,425.392,25.242,0.147483448,0.00060292,0.024680578,0
1250,1.724,314.086,27.908,0.059516441,0.000618034,0.024651199,0
1251,1.797,618.11,22.62,0.000933446,0.000499189,0.022128377,0
1252,1.814,329.03,28.109,0.336658926,0.000524863,0.02303157,0
1253,1.795,417.552,25.65,0.085321169,0.001026951,0.032546123,0
1254,1.828,335.615,28.671,0.309129084,0.000439767,0.020293239,0
1255,1.867,571.051,23.686,0.206234927,0.000465234,0.021968739,0
1256,1.716,262.237,27.884,0.063530802,0.000506436,0.023713675,0
1257,1.888,217.126,32.323,0.349826014,0.000373098,0.019891353,0
1258,1.851,615.717,23.503,0.030792879,0.00047393,0.021935728,0
1259,1.782,539.286,23.581,0.223139274,0.000376825,0.019592455,0
1260,1.937,110.232,39.755,0.229646856,0.000453639,0.021308521,0
1261,1.751,754.012,21.134,0.310117589,0.000559854,0.023939608,0
1262,1.714,757.183,21.284,0.25327419,0.000560889,0.02292344,0
1263,1.858,402.705,27.528,0.154147117,0.000402913,0.020792142,0
1264,1.894,287.056,30.194,0.556593136,0.000390904,0.01994852,0
1265,1.708,648.144,22.299,0.495045237,0.00038904,0.020288137,0
1266,1.813,1146.529,18.001,0.184715672,0.001293834,0.035140085,0
1267,1.851,393.218,25.454,0.444954841,0.000403327,0.020717323,0
1268,1.966,226.752,33.347,0.134767038,0.000415749,0.020647247,0
1269,1.75,545.767,24.63,0.6566781,0.000420097,0.021000217,0
1270,1.765,710.527,21.444,0.689541871,0.00059236,0.02749036,0
1271,1.769,509.56,24.71,-0.048684625,0.000504779,0.02187429,0
1272,1.836,394.957,26.616,0.667332166,0.000473515,0.023930958,0
1273,1.526,955.985,15.651,0.122782941,0.001119915,0.031646234,0
1274,1.785,307.614,26.777,0.182813227,0.000544739,0.023887659,0
1275,1.895,333.315,29.547,0.316115687,0.000461921,0.021530843,0
1276,1.782,265.358,30.593,0.195068662,0.000495876,0.022337909,0
1277,1.792,414.282,24.822,0.192881387,0.000664205,0.025856397,0
1278,1.727,989.348,18.601,-0.011490367,0.000572277,0.023551596,0
1279,1.846,548.16,24.672,0.326200837,0.000380552,0.020262608,0
1280,1.71,300.923,27.831,-0.079609218,0.000547638,0.024047474,0
1281,1.677,694.004,21.71,0.737652914,0.000386763,0.020021041,0
1282,1.887,482.323,25.875,0.514229273,0.001583699,0.041143803,0
1283,1.921,462.618,27.509,0.12329518,0.000393595,0.01982358,0
1284,1.828,328.309,28.793,0.215057513,0.000545154,0.023183891,0
1285,1.828,460.725,27.822,0.022455226,0.000374754,0.019374606,0
1286,1.83,985.823,18.111,0.531360536,0.000508299,0.023139195,0
1287,1.859,261.167,29.851,0.193439095,0.000485317,0.021888483,0
1288,1.697,1359.822,15.638,0.502197707,0.000662342,0.025444735,0
1289,1.844,448.454,26.221,0.628992424,0.000431071,0.021655494,0
1290,1.637,654.179,21.557,0.200104036,0.000800028,0.029799708,0
1291,1.947,612.585,26.951,0.572549781,0.000447842,0.02116227,0
1292,1.884,322.912,28.474,0.611427323,0.000466683,0.021992288,0
1293,1.666,186.24,31.375,0.058779095,0.000566479,0.023739854,0
1294,1.78,262.051,30.11,0.094834805,0.000583664,0.023974178,0
1295,1.765,312.222,28.203,0.650840914,0.000373305,0.019502423,0
1296,1.969,355.302,31.468,0.089277967,0.000379309,0.019745091,0
1297,1.959,372.118,30.916,0.460646707,0.000398979,0.020108752,0
1298,1.865,434.221,26.745,0.538714918,0.00044163,0.021172051,0
1299,1.692,242.643,30.19,0.060119469,0.000482004,0.022081544,0
1300,1.807,1711.298,16.042,0.225458154,0.000538942,0.022783013,0
1301,1.833,462.692,26.08,0.514799202,0.000493392,0.022728421,0
1302,1.854,298.176,30.05,0.42714069,0.000391939,0.020041714,0
1303,1.827,377.833,28.016,0.279129748,0.000377239,0.019797452,0
1304,1.789,383.545,28.028,0.24479312,0.000484282,0.021850614,0
1305,1.916,384.083,29.474,0.131284002,0.000456538,0.020221694,0
1306,1.926,311.073,29.432,0.182292877,0.000385935,0.024214785,0
1307,1.804,334.131,29.69,0.387835659,0.000389247,0.019518341,0
1308,1.835,410.191,27.262,0.252081152,0.000479727,0.021812679,0
1309,1.883,374.135,27.601,0.181132633,0.000428379,0.020226813,0
1310,1.849,266.159,30.769,0.088625793,0.000423824,0.021196485,0
1311,1.926,247.521,32.178,0.131062829,0.000377446,0.019724108,0
1312,1.751,445.062,26.195,0.266620452,0.000381173,0.01938529,0
1313,1.826,478.059,26.064,0.472830768,0.000377653,0.020344189,0
1314,1.872,444.504,27.112,0.297598939,0.000408917,0.020247275,0
1315,1.864,434.686,26.486,0.172303495,0.00044867,0.021069119,0
1316,1.63,441.84,23.03,0.728242043,0.00051803,0.023388394,0
1317,1.632,495.54,23.499,0.208424708,0.00057973,0.024253231,0
1318,1.887,315.473,28.427,0.205721482,0.000415335,0.020430512,0
1319,1.933,271.874,32.07,0.146735344,0.00038697,0.02003138,0
1320,1.882,249.255,32.069,0.17598668,0.000938128,0.026792356,0
1321,1.644,195.237,31.271,0.497953182,0.000419062,0.020170435,0
1322,1.667,186.643,31.391,0.215443223,0.000521136,0.022448859,0
1323,1.935,473.784,26.479,-0.091228341,0.000406639,0.019901759,0
1324,1.869,186.249,33.365,0.189178193,0.000447842,0.021279351,0
1325,1.763,521.424,25.269,0.36191004,0.000395252,0.020384857,0
1326,1.792,433.546,25.629,0.492814377,0.000469996,0.020692323,0
1327,1.718,332.875,26.219,0.12197311,0.000653232,0.025404017,0
1328,1.743,208.318,30.224,-0.02618155,0.000459229,0.021530843,0
1329,1.705,664.011,20.424,-0.030114406,0.000647642,0.025260986,0
1330,1.782,564.06,24.629,0.654165575,0.000477035,0.023826909,0
1331,1.874,399.419,26.379,0.221865258,0.000488009,0.022444247,0
1332,1.847,843.169,21.6,0.087178719,0.000469167,0.021712784,0
1333,1.875,890.527,20.97,0.129045134,0.000455295,0.021255012,0
1334,1.902,307.786,30.848,0.472525037,0.000371027,0.019208252,0
1335,1.73,752.974,21.743,0.756607371,0.003827255,0.073117362,0
1336,1.881,247.785,32.999,0.120832492,0.000397736,0.019666289,0
1337,1.756,201.396,30.902,0.085044995,0.000589669,0.023796476,0
1338,1.777,931.227,21.332,0.77782236,0.000987198,0.027072952,0
1339,1.844,889.157,21.279,0.347078084,0.000807274,0.034329417,0
1340,1.698,578.775,22.869,0.709929061,0.002639429,0.042049702,0
1341,1.851,664.495,23.137,0.346373111,0.000385935,0.019786991,0
1342,1.718,453.8,23.111,-0.028190071,0.000553021,0.023978495,0
1343,1.904,332.621,28.514,0.349082502,0.000375582,0.019229798,0
1344,1.82,190.846,32.637,0.083597017,0.000656545,0.025404017,0
1345,1.785,379.361,27.577,0.538630924,0.000429207,0.020707327,0
1346,1.725,356.334,26.068,0.012660746,0.00061969,0.023974178,0
1347,1.842,236.156,31.056,-0.042565938,0.000589254,0.022119018,0
1348,1.846,417.679,27.268,0.30328078,0.000398358,0.020216574,0
1349,1.854,396.11,27.43,0.149482226,0.000433348,0.021798436,0
1350,1.846,256.389,29.386,0.199711414,0.000545154,0.023861642,0
1351,1.873,809.524,20.683,0.0742992,0.000493185,0.022823871,0
1352,1.647,676.564,21.597,0.500699589,0.001319508,0.030520524,0
1353,1.853,267.22,30.687,0.379372032,0.00047041,0.021788936,0
1354,1.76,443.31,24.478,0.650009907,0.000584699,0.024278828,0
1355,1.787,306.823,28.284,0.505778998,0.000387384,0.021784184,0
1356,1.665,484.785,23.788,0.705150819,0.000577039,0.023582345,0
1357,1.819,284.772,28.836,0.386495459,0.000460886,0.022231061,0
1358,1.757,516.856,24.589,0.267385575,0.003610892,0.06199687,0
1359,1.927,411.77,27.855,0.315057061,0.000402706,0.020384857,0
1360,1.792,318.438,27.518,0.459662227,0.000587805,0.024060385,0
1361,1.7,290.253,27.878,0.020667177,0.000578074,0.024355458,0
1362,1.719,639.596,23.294,0.430341311,0.000427137,0.020010697,0
1363,1.943,272.766,31.205,0.580798477,0.000361917,0.019422636,0
1364,1.831,184.139,33.376,0.14491667,0.000443701,0.020175567,0
1365,1.677,303.249,26.051,0.068836581,0.000607475,0.024541768,0
1366,1.88,277.865,29.445,0.422402573,0.000503537,0.02349879,0
1367,1.744,535.4,21.698,-0.036834289,0.000552193,0.023978495,0
1368,1.835,277.935,29.585,0.445576478,0.000953863,0.026676187,0
1369,1.955,232.013,34.124,0.33847145,0.000385107,0.019406639,0
1370,1.785,539.923,22.067,0.156218575,0.001068153,0.031991109,0
1371,1.695,525.003,24.904,0.465945134,0.000421547,0.020707327,0
1372,1.852,435.461,25.534,0.328612925,0.000581387,0.024025939,0
1373,1.819,288.776,30.636,0.055834246,0.000489665,0.020334009,0
1374,1.742,297.011,28.188,0.054347755,0.000683875,0.025465069,0
1375,1.749,818.694,20.137,0.578594266,0.000570413,0.025359151,0
1376,1.928,646.443,23.979,0.301279259,0.000388419,0.019807907,0
1377,1.746,212.879,30.694,0.526551848,0.0005524,0.023161554,0
1378,1.786,622.386,22.795,0.346001094,0.000516374,0.023255227,0
1379,1.786,772.154,22.482,0.353218355,0.00038904,0.019901759,0
1380,1.969,216.444,35.698,-0.050679083,0.000386556,0.019891353,0
1381,1.73,229.054,29.657,0.292535127,0.000636461,0.025285563,0
1382,1.9,282.202,31.548,0.383015406,0.000383657,0.019974451,0
1383,1.861,323.463,29.43,0.273335195,0.000542048,0.021039617,0
1384,1.789,546.291,24.168,0.238948505,0.000503537,0.022015811,0
1385,1.938,435.919,27.94,0.255793554,0.00037786,0.019880942,0
1386,1.858,609.903,21.244,0.047847156,0.000583043,0.025542193,0
1387,1.49,870.516,18.635,0.191230842,0.000615342,0.024600753,0
1388,1.87,482.494,26.251,0.193399956,0.000380137,0.019013239,0
1389,1.817,384.035,27.887,0.662896586,0.000433555,0.01958717,0
1390,1.778,259.576,28.995,0.089266116,0.00059236,0.024926826,0
1391,1.798,446.037,25.102,0.418891189,0.000721143,0.026194508,0
1392,1.892,283.413,31.648,0.335923244,0.000390076,0.019639952,0
1393,1.778,378.759,27.027,0.185080695,0.000418441,0.020926142,0
1394,1.923,304.396,31.307,-0.158673079,0.000412437,0.020010697,0
1395,1.73,219.75,30.996,-0.034614065,0.000562545,0.023917976,0
1396,1.838,764.645,22.7,0.665414025,0.002395528,0.057314923,0
1397,1.795,209.655,31.748,0.293002031,0.000494841,0.021181828,0
1398,1.82,452.085,23.724,0.187365701,0.00146796,0.03836257,0
1399,1.861,271.531,30.475,0.111728562,0.000634391,0.026300998,0
1400,1.972,178.72,36.475,-0.045085726,0.000396908,0.019984814,0
1401,1.861,377.59,27.447,0.47442296,0.000421547,0.020667293,0
1402,1.722,477.914,25.445,0.039356195,0.000431278,0.020787163,0
1403,1.899,428.378,25.379,0.537264956,0.000476828,0.021717551,0
1404,1.786,420.483,25.893,0.423670031,0.000732117,0.02442761,0
1405,1.885,349.697,28.729,0.348105365,0.000374547,0.019283557,0
1406,1.79,605.775,24.474,0.031922744,0.000403741,0.020190954,0
1407,1.753,777.019,21.472,0.1989626,0.000518859,0.022846539,0
1408,1.734,838.986,18.572,0.177760174,0.000799614,0.028324995,0
1409,1.709,1322.845,18.374,0.324236726,0.000364609,0.019175887,0
1410,1.834,456.545,27.133,0.137490761,0.000387798,0.020041714,0
1411,1.79,396.576,26.362,0.325359913,0.000514718,0.022746633,0
1412,1.588,704.628,18.71,0.295170989,0.000613479,0.02469735,0
1413,1.737,429.663,24.29,0.247601342,0.000655302,0.025420312,0
1414,1.826,586.529,23.688,0.673741695,0.000444529,0.022081544,0
1415,1.9,291.118,31.053,0.172009914,0.000571655,0.020647247,0
1416,1.796,370.225,26.535,0.413558159,0.000391318,0.020046878,0
1417,1.74,558.618,22.927,0.243025019,0.000474344,0.021674607,0
1418,1.93,1000.199,22.269,0.155111139,0.000494013,0.022058091,0
1419,1.997,130.71,38.721,0.082339014,0.000435005,0.02027793,0
1420,1.789,438.737,26.645,0.332475423,0.000442458,0.019470547,0
1421,1.736,515.515,23.244,-0.121568987,0.0005671,0.024613374,0
1422,1.878,432.529,26.417,0.37324495,0.000433141,0.020465951,0
1423,1.836,345.88,27.804,0.172845859,0.000512854,0.022189112,0
1424,1.835,520.797,24.446,0.691263333,0.00056855,0.022682827,0
1425,1.801,447.8,26.489,0.392622317,0.000395252,0.020160168,0
1426,1.891,564.644,25.049,0.462759022,0.000365023,0.019639952,0
1427,1.834,376.242,27.343,0.726911738,0.000431278,0.020682315,0
1428,1.845,340.072,29.461,0.193062744,0.0003996,0.020005523,0
1429,1.777,211.82,31.125,-0.039722672,0.000510784,0.023071988,0
1430,1.807,359.046,26.528,0.299245261,0.000522378,0.02281026,0
1431,1.727,637.851,23.067,-0.128606199,0.000521343,0.024376701,0
1432,1.828,228.471,31.003,0.162067538,0.000450533,0.020369616,0
1433,1.935,325.612,30.046,0.359785538,0.000427344,0.020931089,0
1434,1.911,325.597,30.224,0.482188806,0.000441009,0.021907393,0
1435,1.901,186.313,34.189,0.226028862,0.000438732,0.020541686,0
1436,1.872,433.678,27.337,-0.066886098,0.000432727,0.020662284,0
1437,1.873,643.301,23.393,0.53794395,0.000442666,0.023441449,0
1438,1.685,631.704,20.386,0.267769477,0.00057414,0.024236151,0
1439,1.878,414.448,27.626,0.335914247,0.000376618,0.019310381,0
1440,1.599,204.903,30.195,0.008224147,0.00049981,0.020881571,0
1441,1.856,1146.949,18.787,0.304030702,0.00040167,0.020211453,0
1442,1.889,392.193,28.112,0.370951503,0.000430864,0.020536645,0
1443,1.811,356.385,27.597,0.49729961,0.000541634,0.023107856,0
1444,1.853,289.413,27.866,0.218153555,0.0005377,0.023366252,0
1445,1.91,270.531,32.848,0.095358984,0.000379723,0.020293239,0
1446,1.817,572.424,23.775,0.818874001,0.000524449,0.021765167,0
1447,2.036,94.067,42.148,0.140362961,0.000467511,0.021973451,0
1448,1.789,485.196,24.116,0.140148007,0.000497947,0.023049543,0
1449,1.847,655.494,23.769,0.711823943,0.000631699,0.024478413,0
1450,1.836,265.107,31.142,0.46936053,0.000380137,0.019411973,0
1451,1.843,345.252,28.344,0.408514977,0.000388833,0.020139617,0
1452,1.701,219.466,30.067,0.285811237,0.000440181,0.020415305,0
1453,1.833,488.662,26.348,0.124099206,0.000459643,0.020272824,0
1454,1.909,313.596,29.325,0.477578053,0.001344146,0.047100994,0
1455,1.607,376.997,25.862,0.402839673,0.000538114,0.023228501,0
1456,1.659,455.555,25.203,0.633936883,0.00041078,0.020046878,0
1457,1.873,253.026,30.96,0.09831308,0.000462749,0.021526034,0
1458,1.921,248.632,32.905,0.127334075,0.000393803,0.020354364,0
1459,1.793,514.57,22.308,0.149987183,0.000555092,0.023591123,0
1460,1.78,292.784,29.042,0.338723076,0.000409745,0.020185826,0
1461,1.901,405.636,26.917,0.552098343,0.00103192,0.032831148,0
1462,1.925,334.577,29.301,0.026614405,0.000466269,0.020866693,0
1463,1.792,664.272,23.945,-0.005769428,0.00038345,0.019406639,0
1464,1.79,234.265,30.043,0.285310054,0.000398979,0.019650491,0
1465,1.874,273.523,31.892,0.112980908,0.000437282,0.020692323,0
1466,1.823,535.868,23.624,0.463541338,0.000407675,0.023805175,0
1467,1.867,281.724,30.288,0.54305925,0.000404776,0.021000217,0
1468,1.819,296.956,29.485,0.163173039,0.000443908,0.020782182,0
1469,1.731,631.038,22.43,-0.056482243,0.000453639,0.021381271,0
1470,1.71,1102.218,16.776,0.654748485,0.001382243,0.038551006,0
1471,1.687,585.686,22.667,0.246952998,0.000462542,0.021731847,0
1472,1.887,357.365,27.846,0.04820507,0.000573105,0.023130246,0
1473,1.838,741.992,21.104,-0.067248557,0.000597122,0.024495323,0
1474,1.892,305.999,30.312,0.427059731,0.000380137,0.019299656,0
1475,1.728,890.259,19.782,0.581167048,0.000453639,0.021564474,0
1476,1.749,603.203,24.77,0.276969819,0.000429415,0.020247275,0
1477,1.805,287.852,29.084,0.605081295,0.000440388,0.020607097,0
1478,1.787,297.356,29.1,0.518686976,0.000401049,0.019645222,0
1479,1.797,569.96,22.839,0.475424794,0.001078505,0.025408091,0
1480,1.76,440.381,25.809,0.258840037,0.000371856,0.019374606,0
1481,1.797,384.098,26.338,0.540251856,0.000445357,0.021708015,0
1482,1.853,403.876,28.066,-7.94e-05,0.000370199,0.019513036,0
1483,1.701,1161.384,19.772,0.515437854,0.000464819,0.020737301,0
1484,1.89,177.176,34.6,0.347757968,0.000404155,0.019818357,0
1485,1.868,718.748,23.326,0.716468947,0.000459022,0.021717551,0
1486,1.75,311.878,28.374,-0.007361515,0.000551365,0.024056082,0
1487,1.801,865.718,21.631,0.462088129,0.000396287,0.021912118,0
1488,1.801,1112.823,17.402,0.420608291,0.000483454,0.021912118,0
1489,2.006,132.87,39.561,0.272345871,0.000373305,0.019666289,0
1490,1.835,665.387,22.978,0.127620195,0.000392353,0.019708356,0
1491,1.908,234.439,32.174,-0.180757147,0.000411609,0.020323825,0
1492,1.773,447.793,26.122,0.552194095,0.00047807,0.021784184,0
1493,1.847,730.159,21.944,0.297405885,0.000396908,0.019262071,0
1494,1.811,1416.783,17.773,0.214566896,0.000496912,0.022090919,0
1495,1.608,654.573,20.15,0.27743422,0.000543083,0.022286872,0
1496,1.841,324.764,27.114,0.435941986,0.000494427,0.023085445,0
1497,1.906,159.758,36.141,0.185854306,0.000382208,0.019369262,0
1498,2.128,97.307,44.018,0.485524589,0.000385728,0.019860102,0
1499,1.977,1774.507,15.097,0.505313637,0.001419304,0.036971898,0
1500,1.826,553.931,24.686,0.270053671,0.000511198,0.022114338,0
1501,1.665,296.337,28.23,0.791982194,0.000706029,0.029277511,0
1502,1.601,432.93,23.455,0.688445057,0.000541427,0.023414936,0
1503,1.77,273.553,29.054,0.08876025,0.000380759,0.019676814,0
1504,1.731,1041.481,20.199,-0.036903747,0.000511198,0.022563852,0
1505,1.883,420.643,27.143,0.049708851,0.000386763,0.019666289,0
1506,1.538,1000.884,16.887,-0.083508888,0.000693192,0.026434486,0
1507,1.825,517.707,23.178,0.607839054,0.000656338,0.025191222,0
1508,1.767,299.593,27.703,0.327028834,0.002158874,0.038273415,0
1509,1.897,189.009,34.37,0.424782157,0.000407053,0.020242161,0
1510,1.808,890.188,20.702,0.126506549,0.000548259,0.023883325,0
1511,1.85,590.224,23.795,0.772077337,0.001390939,0.030753676,0
1512,1.704,553.014,21.49,-0.018364361,0.000623417,0.025598873,0
1513,1.745,1571.009,16.718,0.249700614,0.000992374,0.028921757,0
1514,1.889,315.253,29.207,0.229876844,0.000443701,0.020642233,0
1515,1.888,292.165,29.16,0.202295596,0.000441423,0.020960743,0
1516,1.937,568.498,24.39,0.120390467,0.000500431,0.022411937,0
1517,1.896,186.6,34.132,0.264738168,0.000385728,0.020046878,0
1518,1.786,239.185,31.337,0.033530862,0.000548052,0.023987128,0
1519,1.879,272.72,30.883,0.407609059,0.000425067,0.021352201,0
1520,1.763,493.832,24.582,0.381815504,0.000361503,0.019395968,0
1521,1.621,1364.629,16.19,0.692025764,0.000665655,0.024747599,0
1522,1.739,557.127,22.129,0.174190633,0.000667518,0.026222158,0
1523,1.963,125.809,39.183,0.087279129,0.000415335,0.020242161,0
1524,1.797,391.86,26.411,0.113306945,0.000502088,0.022550084,0
1525,1.706,586.491,22.735,0.341970827,0.000445978,0.02116227,0
1526,1.673,704.317,19.877,0.045411939,0.000659857,0.024545986,0
1527,1.73,572.956,22.436,0.616789624,0.000432106,0.032146062,0
1528,1.748,249.684,31.226,0.081191732,0.000511405,0.022746633,0
1529,1.762,310.619,27.867,-0.033052143,0.000678699,0.02621821,0
1530,1.811,216.335,31.796,-0.044247158,0.000630457,0.025355069,0
1531,1.765,395.884,27.264,0.702526968,0.000422168,0.019792222,0
1532,1.79,230.65,31.538,0.326320566,0.00040312,0.019860102,0
1533,1.926,181.311,34.828,0.220403837,0.000397322,0.0196083,0
1534,1.92,406.978,27.973,0.199181596,0.000374961,0.019422636,0
1535,1.85,319.441,29.063,0.663560007,0.000459643,0.020702327,0
1536,1.81,319.262,29.305,0.214965748,0.000426309,0.020476065,0
1537,1.643,472.345,24.184,0.40543568,0.000421961,0.020652261,0
1538,1.847,325.864,28.178,0.14105977,0.000568964,0.023277474,0
1539,1.845,701.388,22.563,0.720892517,0.003485214,0.066155497,0
1540,1.838,511.671,26.81,0.194738248,0.000452397,0.021264751,0
1541,1.79,355.907,27.144,0.263797847,0.000467097,0.022142407,0
1542,1.817,772.972,20.287,0.445461992,0.000887401,0.03044241,0
1543,1.803,975.223,19.099,0.126567448,0.002713759,0.05376601,0
1544,1.596,922.198,16.759,0.308208992,0.00066317,0.025285563,0
1545,1.829,495.921,24.619,0.192988444,0.000727769,0.027576837,0
1546,1.825,289.257,29.544,0.399099908,0.000429207,0.020571901,0
1547,1.67,582.346,22.589,0.577900532,0.000385521,0.019958896,0
1548,1.846,300.629,29.943,0.228100754,0.000385521,0.019755575,0
1549,1.701,695.255,20.367,0.292159867,0.001112047,0.033069923,0
1550,1.671,999.595,18.708,0.118757587,0.000494634,0.021626792,0
1551,1.857,639.809,22.57,0.62417712,0.000520929,0.021750893,0
1552,1.797,263.853,29.463,0.156684828,0.000469167,0.021181828,0
1553,1.788,294.481,29.337,0.039209395,0.00047807,0.020812048,0
1554,2.058,135.94,40.675,-0.109797718,0.000391318,0.019927751,0
1555,1.876,452.179,26.116,0.068088774,0.000462956,0.020995287,0
1556,1.95,341.149,30.253,0.333272365,0.000445771,0.020637217,0
1557,1.8,415.297,27.177,0.276825711,0.000377239,0.01958717,0
1558,1.79,279.761,28.352,0.35086184,0.000444322,0.021665053,0
1559,1.849,806.836,23.074,0.064837164,0.000398772,0.019828802,0
1560,1.769,566.922,22.169,0.140398015,0.000660271,0.025868406,0
1561,1.811,464.842,24.348,0.313250806,0.00050685,0.02292344,0
1562,1.814,620.306,22.849,0.792826751,0.000633562,0.024955881,0
1563,1.867,281.534,30.621,-0.249121372,0.000459022,0.019771289,0
1564,1.907,443.231,28.088,0.493329713,0.000376204,0.019886148,0
1565,1.861,157.137,34.953,0.300489173,0.000397736,0.020139617,0
1566,1.753,618.094,21.915,0.601890524,0.000758204,0.024856123,0
1567,1.722,183.238,32.241,-0.033511728,0.000565237,0.023939608,0
1568,1.752,224.746,30.963,0.054908595,0.000640602,0.022982074,0
1569,1.709,299.208,27.882,0.290379006,0.000434384,0.020886528,0
1570,1.827,593.921,24.509,0.705642835,0.000487181,0.021831654,0
1571,1.568,629.288,18.993,0.557372864,0.000706857,0.026367827,0
1572,2.002,107.435,41.147,0.208991607,0.000378895,0.019958896,0
1573,1.848,689.575,22.963,0.298245892,0.00050333,0.022627994,0
1574,1.867,453.687,26.983,0.504485275,0.000437903,0.020742293,0
1575,1.897,223.149,32.041,0.326068585,0.000449912,0.020262608,0
1576,1.851,391.849,26.53,0.154401237,0.000498154,0.024223334,0
1577,1.882,860.093,18.658,0.060215169,0.000884089,0.03124459,0
1578,1.835,319.374,29.354,0.401559311,0.000386142,0.019486492,0
1579,1.908,294.869,29.885,0.322194939,0.000407468,0.020602073,0
1580,1.906,487.588,26.784,0.269135865,0.000407053,0.020170435,0
1581,1.831,785.793,21.262,0.196139197,0.000516995,0.02243502,0
1582,1.727,575.408,23.286,0.038667352,0.000517202,0.022659996,0
1583,1.569,636.657,20.723,0.447274302,0.00037434,0.019755575,0
1584,1.874,255.528,29.77,0.123298936,0.000483454,0.022198441,0
1585,1.781,298.357,29.439,-0.056376215,0.000473722,0.021137796,0
1586,2.021,196.52,36.273,0.240068979,0.000423824,0.020546725,0
1587,1.755,556.609,24.055,0.525345322,0.000429829,0.020592021,0
1588,1.892,241.545,31.165,0.372727237,0.000438939,0.020985423,0
1589,1.841,629.427,23.305,0.249186688,0.00041078,0.019932945,0
1590,1.749,510.82,24.681,0.720467793,0.000565444,0.024004385,0
1591,1.778,489.671,25.074,0.355171324,0.001268574,0.040137627,0
1592,1.752,644.282,23.05,0.590080778,0.000460679,0.021964026,0
1593,1.853,459.478,25.062,0.255693851,0.000485317,0.022100289,0
1594,1.82,586.478,23.277,0.473482114,0.00046689,0.020792142,0
1595,1.827,236.033,30.4,0.596031001,0.000521343,0.023352957,0
1596,1.829,193.129,32.986,0.259180034,0.000485938,0.022646286,0
1597,1.862,145.954,35.955,0.268134337,0.000404362,0.019974451,0
1598,1.898,389.476,27.998,-0.017487916,0.000421754,0.020541686,0
1599,1.503,901.032,16.261,0.705751735,0.000631285,0.028459903,0
1600,1.664,805.064,20.345,-0.066588729,0.00040312,0.019786991,0
1601,1.771,597.847,24.227,0.436851056,0.000629629,0.024872777,0
1602,1.946,146.748,37.135,0.081210163,0.000448049,0.021803184,0
1603,1.815,263.715,30.119,0.29189018,0.00037082,0.019029566,0
1604,1.617,876.923,18.963,-0.058171048,0.000594638,0.02500147,0
1605,1.814,430.057,27.574,0.283369191,0.000411609,0.021049456,0
1606,1.799,460.698,26.022,0.511012375,0.00056503,0.021949881,0
1607,1.696,674.175,21.47,0.459730397,0.000382208,0.019938138,0
1608,1.818,629.134,23.395,0.784214977,0.001639394,0.045456842,0
1609,1.818,287.979,29.646,0.594864106,0.000523207,0.022559264,0
1610,1.865,321.461,30.043,-0.003773991,0.000431899,0.021186715,0
1611,1.886,399.343,26.93,0.130664367,0.000801684,0.024667991,0
1612,1.854,305.739,29.298,0.028096748,0.000461093,0.02048112,0
1613,1.834,235.368,30.856,0.253099799,0.000444736,0.021201369,0
1614,1.848,320.764,29.507,0.189348862,0.000455295,0.021264751,0
1615,1.691,549.011,23.189,0.227394834,0.000620311,0.024457258,0
