Label,GLRLM0,GLRLM1,GLRLM2,GLRLM3,GLRLM4,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
Unhealthy,1.868,718.748,1906.525,10216.009,23.326,27.67696268,21.16204986,26.97425997,33.06371191,0.560405474,0.716468947,0.585570743,0.361663067,0.044403283,0.066216595,0.047701254,0.036955918,1433.827542,894.6260388,1341.656371,2020.990305,0.000459022,0.000536176,0.000471652,0.000479825,0.021424803,0.023155476,0.021717551,0.021904904
Unhealthy,1.75,311.878,1569.636,11348.051,28.374,21.97425997,21.91620499,18.9028314,17.90235457,0.01907265,-0.007361515,0.239815397,0.323081256,0.047637862,0.047241272,0.053692674,0.055409485,778.4530245,773.7804709,576.1821107,521.7139889,0.000551365,0.000564711,0.000578695,0.000601879,0.023481161,0.023763656,0.024056082,0.024533227
Unhealthy,1.801,865.718,2061.318,8928.426,21.631,39.42020592,33.23753463,27.54826255,39.86842105,0.313191571,0.462088129,0.658325545,0.348316416,0.030756784,0.038945347,0.058482254,0.028131848,2581.555341,1976.979917,1367.018018,2471.484765,0.000396287,0.000444336,0.000480141,0.000418678,0.01990696,0.021079268,0.021912118,0.020461616
Unhealthy,1.801,1112.823,2546.546,6904.145,17.402,23.77670528,23.62049861,21.25546976,23.51731302,0.329663508,0.420608291,0.480439408,0.283261927,0.049609473,0.038620225,0.054924303,0.066191686,1007.066281,878.6731302,813.9697555,1070.91759,0.000483454,0.000481743,0.000480141,0.000528023,0.02198758,0.021948648,0.021912118,0.022978753
Unhealthy,2.006,132.87,1120.912,20089.725,39.561,41.85006435,39.14889197,34.43822394,36.0034626,0.248604293,0.272345871,0.467295043,0.433824423,0.024448742,0.030103114,0.028054475,0.025356141,2840.322394,2673.589335,1938.730373,2037.521468,0.000373305,0.000406688,0.000386763,0.000395897,0.0193211,0.020166509,0.019666289,0.019897172
Unhealthy,1.835,665.387,1932.591,9742.92,22.978,37.18275418,40.25692521,35.24002574,33.94390582,0.191375342,0.127620195,0.318686181,0.311960607,0.027861945,0.028589112,0.027731159,0.033465316,2205.028314,2493.831717,1961.68018,1956.295706,0.000392353,0.000414841,0.000388419,0.000430188,0.019807907,0.020367647,0.019708356,0.020740968
Unhealthy,1.908,234.439,1383.104,14728.317,32.174,25.58236808,41.66620499,42.87516088,37.52146814,0.516747434,-0.180757147,-0.230124763,0.051210599,0.041623007,0.02364816,0.023183917,0.019969625,1081.529601,2680.060942,2841.487773,2124.141967,0.000411609,0.000425152,0.000413058,0.000422035,0.020288137,0.020619217,0.020323825,0.020543486
Unhealthy,1.773,447.793,1708.208,10619.845,26.122,28.4967825,23.17728532,22.85392535,31.5934903,0.417613334,0.552194095,0.646597669,0.347510733,0.045083828,0.072044504,0.059268087,0.041128379,1609.503218,1257.001385,951.7870013,1821.176593,0.00047807,0.000563033,0.000474551,0.000481743,0.021864822,0.023728313,0.021784184,0.021948648
Unhealthy,1.847,730.159,2026.481,9375.844,21.944,43.40926641,41.42313019,42.00900901,44.96398892,0.278010044,0.297405885,0.290968199,0.225408444,0.035145565,0.033867586,0.028920031,0.027558591,3081.185328,2909.331717,2891.418275,3224.448753,0.000396908,0.000423234,0.000371027,0.00040429,0.019922555,0.020572647,0.019262071,0.020106968
Unhealthy,1.811,1416.783,2511.526,7210.652,17.773,22.81724582,23.10526316,22.91119691,22.13365651,0.205396089,0.214566896,0.203786869,0.246231143,0.048286328,0.044677389,0.043895114,0.057386184,865.2985843,857.1066482,868.0694981,829.4078947,0.000496912,0.000534258,0.000488009,0.000526584,0.022291516,0.023114016,0.022090919,0.022947426
Unhealthy,1.608,654.573,2222.446,6811.989,20.15,18.31274131,20.78947368,22.76576577,23.49168975,0.419666057,0.27743422,0.106201389,0.108461528,0.055885486,0.064181719,0.047294722,0.045638807,598.4607465,757.1135734,914.970399,933.5858726,0.000543083,0.000539293,0.000496705,0.000524666,0.023304143,0.023222691,0.022286872,0.022905589
Unhealthy,1.841,324.764,1640.667,11537.404,27.114,23.64157014,20.91897507,22.25933076,25.82132964,0.289116113,0.435941986,0.343576195,0.217722146,0.049273821,0.056940028,0.061459655,0.049398608,977.6595882,795.0145429,918.5682111,1115.509695,0.000494427,0.000533778,0.000532938,0.000539533,0.022235718,0.023103639,0.023085445,0.023227853
Unhealthy,1.906,159.758,1227.544,16850.827,36.141,36.61904762,39.42451524,40.94723295,42.15027701,0.301498337,0.185854306,0.18934115,0.159955988,0.0243261,0.027614742,0.027682389,0.021091056,2180.671815,2601.603186,2595.23166,2687.74169,0.000382208,0.000402612,0.000375168,0.000397096,0.019550138,0.020065184,0.019369262,0.019927278
Unhealthy,2.128,97.307,1009.345,24868.742,44.018,35.07657658,29.32963989,34.83848134,40.90581717,0.305813137,0.485524589,0.254443193,0.090794543,0.02723482,0.037922967,0.029658726,0.025669934,1974.406049,1462.336565,2077.865508,2576.109418,0.000385728,0.000416999,0.000394424,0.000406209,0.019639952,0.020420558,0.019860102,0.020154615
Unhealthy,1.977,1774.507,2929.401,7080.672,15.097,12.32175032,11.32132964,12.03217503,13.60180055,0.385268225,0.505313637,0.445470029,0.281418303,0.121395021,0.112632193,0.121319299,0.105071492,369.2947233,305.83241,368.9189189,446.9078947,0.001419304,0.001439954,0.001366921,0.001313823,0.037673652,0.037946726,0.036971898,0.036246699
Unhealthy,1.826,553.931,1800.24,10299.368,24.686,23.03217503,20.89542936,23.40604891,24.20498615,0.139232383,0.270053671,0.108870192,0.08695924,0.043040059,0.051142237,0.039799814,0.042046828,877.7902188,713.3704986,870.1602317,912.2188366,0.000511198,0.000522987,0.000489044,0.000536656,0.022609686,0.022868919,0.022114338,0.023165829
Unhealthy,1.665,296.337,1583.364,10548.995,28.23,30.71171171,18.15304709,21.76254826,34.77493075,0.484792164,0.791982194,0.677772721,0.365105135,0.06788863,0.10344367,0.093955077,0.077733015,2216.612613,885.0270083,1346.194981,2706.320637,0.000706029,0.000830162,0.000857173,0.000730168,0.026571201,0.028812526,0.029277511,0.027021625
Unhealthy,1.601,432.93,1904.063,7957.318,23.455,25.33268983,29.96883657,26.001287,25.97299169,0.772146771,0.688445057,0.767966823,0.765921386,0.073815892,0.060203456,0.062948612,0.062132399,1404.225869,1852.979917,1362.369369,1382.446676,0.000541427,0.000550084,0.000548259,0.000570466,0.023268578,0.02345387,0.023414936,0.023884438
Unhealthy,1.77,273.553,1532.648,11801.428,29.054,46.41763192,48.55886427,39.7001287,36.69736842,0.213031983,0.08876025,0.386456858,0.481556222,0.027214612,0.027544728,0.029860275,0.039683584,3537.98906,4079.885734,2776.028314,2376.641967,0.000380759,0.00041652,0.000387177,0.000410525,0.019513036,0.020408812,0.019676814,0.020261411
Unhealthy,1.731,1041.481,2216.259,7781.995,20.199,22.68082368,25.1398892,23.93564994,22.68975069,0.13298203,-0.036903747,0.02724761,0.133251998,0.050165662,0.045659796,0.037804945,0.046495618,821.3616474,977.8130194,890.7155727,810.7825485,0.000511198,0.00053114,0.000509127,0.000532339,0.022609686,0.023046484,0.022563852,0.023072481
Unhealthy,1.883,420.643,1639.759,12077.419,27.143,28.94401544,39.95914127,41.48584299,40.97714681,0.492605598,0.049708851,-0.01286791,0.004674302,0.043487729,0.022128456,0.03026086,0.02321641,1442.119048,2640.309557,2792.792149,2714.051939,0.000386763,0.000423713,0.000386763,0.000415081,0.019666289,0.020584299,0.019666289,0.020373533
Unhealthy,1.538,1000.884,2650.516,5144.01,16.887,17.53796654,17.71606648,15.94015444,14.46952909,-0.045758055,-0.083508888,0.110603715,0.250262639,0.057194141,0.050111994,0.062945274,0.075884585,495.996139,510.2950139,413.0418275,352.9930748,0.000693192,0.000714821,0.000698782,0.00073952,0.026328536,0.026736146,0.026434486,0.027194119
Unhealthy,1.825,517.707,1916.302,9614.406,23.178,13.97425997,14.62742382,14.22007722,14.87950139,0.680989395,0.607839054,0.62903073,0.600023081,0.082243488,0.075529681,0.06835533,0.080206107,365.8854569,383.4889197,348.3063063,400.7146814,0.000656338,0.000679572,0.000634598,0.000674536,0.025619085,0.026068601,0.025191222,0.025971837
Unhealthy,1.767,299.593,1608.807,11188.642,27.703,24.30759331,24.40096953,25.28056628,27.04224377,0.364053558,0.327028834,0.417515062,0.32142072,0.137086866,0.15732305,0.094213369,0.080572741,1412.357786,1538.557479,1323.733591,1545.108726,0.002158874,0.002498398,0.001464854,0.001350032,0.046463688,0.049983979,0.038273415,0.036742779
Unhealthy,1.897,189.009,1294.251,15830.8,34.37,28.40733591,27.64542936,33.98777349,35.54362881,0.395782813,0.424782157,0.182862211,0.096772307,0.038307116,0.034460989,0.030513547,0.027224102,1279.33269,1197.833795,1791.066281,1891.894044,0.000407053,0.000432106,0.000409745,0.000429468,0.020175567,0.020787162,0.020242161,0.020723619
Unhealthy,1.808,890.188,2144.461,8422.388,20.702,20.19047619,19.87119114,20.14157014,20.32202216,0.093828438,0.126506549,0.066534646,0.089673036,0.049602613,0.040834387,0.057766736,0.04923992,650.4530245,616.0581717,649.4427284,638.75,0.000548259,0.000579579,0.000570413,0.000593247,0.023414936,0.024074437,0.023883325,0.024356656
Unhealthy,1.85,590.224,1880.842,10246.769,23.795,13.73616474,19.38919668,22.16537967,20.25692521,0.887723974,0.772077337,0.668364592,0.719367493,0.133858628,0.088659129,0.093271748,0.128862174,466.5444015,818.8836565,1111.573359,1006.734765,0.001390939,0.001059403,0.000945789,0.001323655,0.03729529,0.032548476,0.030753676,0.036382065
Unhealthy,1.704,553.014,2076.316,7889.373,21.49,18.16087516,18.84833795,18.53732304,17.57894737,0.022769508,-0.018364361,-0.034405265,0.09603482,0.057496582,0.051314981,0.056505018,0.063507121,546.1132561,564.5865651,555.8153153,495.6080332,0.000623417,0.000673098,0.000655302,0.000657031,0.024968323,0.025944124,0.025598873,0.025632625
Unhealthy,1.745,1571.009,2665.341,6507.383,16.718,34.38481338,37.58310249,29.94401544,27.12880886,0.337699762,0.249700614,0.425109198,0.512229585,0.098302572,0.059171385,0.081025745,0.121247078,3015.576577,3183.193906,2229.780566,2084.211911,0.000992374,0.000837116,0.000836468,0.001291522,0.031501969,0.028932951,0.028921757,0.035937758
Unhealthy,1.889,315.253,1517.818,13157.355,29.207,26.16988417,30.05886427,30.18661519,29.08864266,0.365788876,0.229876844,0.212640457,0.235404851,0.04715048,0.035879582,0.040070732,0.04127242,1237.877735,1496.810942,1558.351351,1452.385042,0.000443701,0.000451769,0.000426102,0.000458004,0.021064205,0.02125486,0.020642233,0.021401021
Unhealthy,1.888,292.165,1521.388,13057.308,29.16,26.02895753,29.99584488,29.17503218,27.89750693,0.381036487,0.202295596,0.249882407,0.281581065,0.038865862,0.039051009,0.033135715,0.03916173,1142.687902,1478.198061,1382.204633,1305.538781,0.000441423,0.000458723,0.000439353,0.000453448,0.021010074,0.021417821,0.020960743,0.02129431
Unhealthy,1.937,568.498,1814.247,11201.973,24.39,29.21685972,35.26038781,29.18339768,23.13850416,0.357684022,0.120390467,0.358441526,0.609707552,0.051719453,0.03852031,0.04568975,0.054377957,1665.644144,2281.325485,1600.608108,1016.184211,0.000500431,0.000504284,0.000502295,0.000525865,0.022370326,0.022456261,0.022411937,0.022931746
Unhealthy,1.896,186.6,1297.753,15613.82,34.132,44.15250965,39.87950139,37.71750322,37.59418283,0.15826099,0.264738168,0.384476058,0.322824434,0.026345987,0.04155325,0.028241037,0.038339711,3190.430502,2785.231302,2325.803732,2577.98892,0.000385728,0.00043906,0.000401877,0.000430428,0.019639952,0.020953761,0.020046878,0.020746748
Unhealthy,1.786,239.185,1421.492,13078.824,31.337,21.41956242,22.41481994,19.31081081,20.67520776,0.107241066,0.033530862,0.206729116,0.170096961,0.057692536,0.046813115,0.05538157,0.058400315,764.6048906,816.1101108,637.529601,700.1765928,0.000548052,0.000561834,0.000575382,0.000559916,0.023410514,0.023703035,0.023987128,0.023662534
Unhealthy,1.879,272.72,1436.329,13830.325,30.883,32.29086229,32.4598338,22.76512227,27.08310249,0.321456897,0.407609059,0.711451174,0.463410174,0.034191207,0.027101165,0.043384538,0.059199656,1885.720721,1729.504155,886.7882883,1552.132964,0.000425067,0.00045105,0.000455916,0.000491814,0.020617142,0.021237931,0.021352201,0.02217689
Unhealthy,1.763,493.832,1810.537,9808.131,24.582,59.6969112,49.17867036,41.92535393,56.05263158,0.172770372,0.381815504,0.526836267,0.274006673,0.024438292,0.030524763,0.033575328,0.024785603,5756.771557,4283.727147,3301.6139,5029.98892,0.000361503,0.000398056,0.000376204,0.000378872,0.019013239,0.01995133,0.019395968,0.019464639
Unhealthy,1.621,1364.629,2753.397,5393.142,16.19,16.04697555,16.58518006,15.8030888,16.72714681,0.697477723,0.692025764,0.713081298,0.687332472,0.075654026,0.077683956,0.074638189,0.080627514,504.1447876,539.5034626,539.6010296,544.8047091,0.000665655,0.000634731,0.000612444,0.000652236,0.025800283,0.025193864,0.024747599,0.025538904
Unhealthy,1.739,557.127,2012.707,8530.711,22.129,18.02380952,17.23407202,16.51480051,17.92313019,0.068297307,0.174190633,0.206232936,0.028279596,0.066875286,0.064430223,0.069886816,0.065866894,568.5836551,510.531856,491.4774775,599.7472299,0.000667518,0.00068197,0.000687602,0.000733765,0.025836371,0.026114554,0.026222158,0.027088099
Unhealthy,1.963,125.809,1133.927,19212.299,39.183,32.48198198,34.45775623,37.59137709,40.74238227,0.266373895,0.087279129,-0.043115798,-0.230512361,0.032572033,0.03212938,0.027579264,0.025293883,1717.749678,1997.002078,2303.135779,2719.080332,0.000415335,0.000439779,0.000409745,0.000440978,0.020379778,0.02097092,0.020242161,0.020999486
Unhealthy,1.797,391.86,1683.847,10854.084,26.411,22.13835264,23.27354571,21.27348777,19.97576177,0.154949799,0.113306945,0.207985143,0.324282637,0.046252579,0.033215054,0.050328702,0.047373845,784.9002574,854.1959834,739.0933076,634.9729917,0.000502088,0.000507881,0.000508506,0.000557278,0.022407317,0.022536205,0.022550084,0.023606732
Unhealthy,1.706,586.491,1970.755,8599.66,22.735,30.25160875,37.31855956,26.45366795,23.83933518,0.455143102,0.341970827,0.659307611,0.629240644,0.054303422,0.028853726,0.045204703,0.058933393,1895.001931,2347.914127,1339.748391,1314.066482,0.000445978,0.000456085,0.000447842,0.000512197,0.021118197,0.021356155,0.02116227,0.022631765
Unhealthy,1.673,704.317,2249.553,7088.846,19.877,17.09073359,19.14058172,19.25933076,18.5699446,0.14336569,0.045411939,0.043763132,0.065922905,0.06394454,0.051293525,0.047145574,0.049229663,490.9388674,557.5630194,576.2168597,547.4383657,0.000659857,0.000619864,0.000602505,0.000650317,0.025687688,0.024897061,0.024545986,0.025501319
Unhealthy,1.73,572.956,1985.192,8593.903,22.436,48.65637066,35.13019391,29.76061776,51.20567867,0.372514774,0.616789624,0.693022332,0.308669444,0.036170044,0.061095466,0.088017212,0.036573196,4117.540541,2515.128809,1998.155727,4539.485457,0.000432106,0.000534737,0.001033369,0.000491814,0.020787163,0.023124388,0.032146062,0.02217689
Unhealthy,1.748,249.684,1428.387,12703.757,31.226,36.55598456,43.05817175,34.51994852,33.38157895,0.239227547,0.081191732,0.428615437,0.402092066,0.05154424,0.033906982,0.046715271,0.049234022,2457.931789,3075.515235,2166.90991,2005.280471,0.000511405,0.000501166,0.000517409,0.000565671,0.022614264,0.022386745,0.022746633,0.023783829
Unhealthy,1.762,310.619,1599.158,11285.819,27.867,17.15315315,19.0699446,16,14.58448753,0.127739859,-0.033052143,0.156883191,0.348472875,0.060447981,0.049760088,0.062762434,0.066663131,479.5585586,567.9646814,445.6435006,354.2950139,0.000678699,0.000671899,0.000687395,0.000747193,0.026051844,0.025921007,0.02621821,0.02733484
Unhealthy,1.811,216.335,1398.353,13522.695,31.796,19.03861004,19.97437673,19.25675676,17.58587258,0.040950731,-0.044247158,5.87E-05,0.1358643,0.05738518,0.055461325,0.053030319,0.060009404,600.2947233,651.8677285,635.8371943,537.3448753,0.000630457,0.000642164,0.00064288,0.000671179,0.025108897,0.025340962,0.025355069,0.025907127
Unhealthy,1.765,395.884,1633.092,11034.225,27.264,31.14864865,21.9432133,33.79086229,43.1066482,0.435483684,0.702526968,0.453509015,0.058071758,0.034251095,0.05175797,0.025635785,0.01660173,1784.574646,939.0277008,1801.792149,2949.454294,0.000422168,0.000467116,0.000391732,0.000411724,0.020546725,0.021612862,0.019792222,0.020290977
Unhealthy,1.79,230.65,1408.737,13199.807,31.538,33.14736165,35.12880886,39.13384813,42.35595568,0.354955481,0.326320566,0.121601707,0.029039994,0.032839146,0.025406035,0.025420037,0.020119077,1779.582368,1894.038781,2400.765766,2726.048476,0.00040312,0.000417958,0.000394424,0.000412683,0.020077839,0.02044403,0.019860102,0.020314599
Unhealthy,1.926,181.311,1275.267,16489.923,34.828,33.05727156,38.67036011,35.97876448,28.06717452,0.430466413,0.220403837,0.337693093,0.580208614,0.037942918,0.03730126,0.030386551,0.043718679,1952.974903,2532.131579,2121.119048,1356.256925,0.000397322,0.000414361,0.000384485,0.000431866,0.019932945,0.02035587,0.0196083,0.020781393
Unhealthy,1.92,406.978,1584.388,12916.091,27.973,43.20592021,42.97783934,39.52059202,39.51800554,0.172850923,0.199181596,0.310025856,0.288917109,0.022860506,0.023476492,0.032428452,0.028020007,2939.254826,2874.297784,2510.996782,2549.203601,0.000374961,0.000387984,0.000377239,0.000413882,0.019363917,0.019697317,0.019422636,0.020344087
Unhealthy,1.85,319.441,1530.222,12683.988,29.063,21.43114543,23.28185596,25.67953668,26.22506925,0.735556673,0.663560007,0.582756534,0.589921988,0.060771948,0.061397504,0.045055718,0.041892653,865.6718147,1008.662742,1192.989704,1243.132271,0.000459643,0.000467116,0.000428586,0.000434264,0.021439294,0.021612862,0.020702327,0.020839008
Unhealthy,1.81,319.262,1523.457,12381.106,29.305,27.27155727,32.52562327,34.14800515,39.37257618,0.473113194,0.214965748,0.061929052,-0.108490831,0.04294015,0.03648023,0.033950017,0.028499656,1230.100386,1833.457756,2155.256113,2595.734072,0.000426309,0.000432586,0.000419269,0.000454886,0.020647247,0.020798694,0.020476065,0.021328066
Unhealthy,1.643,472.345,1847.894,8741.559,24.184,29.84684685,28.43490305,33.67503218,34.89819945,0.447926635,0.40543568,0.150737544,0.171342276,0.031624816,0.042865425,0.036608236,0.03172061,1530.003861,1478.168975,2102.516731,2075.26108,0.000421961,0.000459922,0.000426516,0.00045129,0.020541686,0.021445793,0.020652261,0.021243576
Unhealthy,1.847,325.864,1580.121,12213.674,28.178,24.78764479,25.4099723,26.63063063,22.05540166,0.104989826,0.14105977,0.047194809,0.27875475,0.049810132,0.046472355,0.048366344,0.065879964,1198.106821,1228.102493,1399.770914,1032.067867,0.000568964,0.000541451,0.000541841,0.000574303,0.023852964,0.02326911,0.023277474,0.023964621
Unhealthy,1.845,701.388,1971.526,9704.835,22.563,26.39189189,21.56717452,14.76126126,24.98060942,0.570854564,0.720892517,0.883916492,0.63820697,0.147871419,0.169807036,0.201330779,0.166089506,1950.83462,1366.984072,604.8912484,1741.746537,0.003485214,0.003909817,0.00437655,0.004100932,0.059035704,0.062528529,0.066155497,0.064038516
Unhealthy,1.838,511.671,1657.696,11497.849,26.81,27.96718147,25.8434903,27.72393822,29.23822715,0.131841118,0.194738248,0.128952156,0.055580439,0.042657313,0.043694236,0.033365033,0.034447639,1286.030245,1139.907202,1239.278636,1364.504155,0.000452397,0.000489656,0.00045219,0.00048558,0.021269619,0.022128179,0.021264751,0.022035876
Unhealthy,1.79,355.907,1638.194,11163.442,27.144,24.33526384,23.06578947,20.75032175,22.1634349,0.20630823,0.263797847,0.374222682,0.309172089,0.041370236,0.052397724,0.060497272,0.048930241,948.6776062,905.0990305,744.953668,849.767313,0.000467097,0.000510039,0.000490286,0.00053138,0.021612427,0.022584036,0.022142407,0.023051686
Unhealthy,1.817,772.972,2191.66,8343.274,20.287,16.66795367,19.77908587,17.32882883,17.21121884,0.590141353,0.445461992,0.509587001,0.554804084,0.109943986,0.093800749,0.106410372,0.100607832,638.3436293,875.0976454,746.5952381,702.9009695,0.000887401,0.00085486,0.00092674,0.00087812,0.029789284,0.029237994,0.03044241,0.029633093
Unhealthy,1.803,975.223,2334.07,7775.468,19.099,13.53088803,13.43628809,10.998713,12.07686981,0.197284596,0.126567448,0.524922807,0.467612972,0.151804302,0.196595306,0.188369116,0.13954989,1029.143501,1063.50277,661.7876448,741.3926593,0.002713759,0.003008437,0.002890784,0.002779675,0.052093752,0.054849219,0.05376601,0.052722621
Unhealthy,1.596,922.198,2673.809,5415.526,16.759,14.14221364,16.44252078,14.56821107,15.93628809,0.467759044,0.308208992,0.456124772,0.349206405,0.06763962,0.067722182,0.069543705,0.061731452,321.3996139,426.8871191,338.2683398,392.5124654,0.00066317,0.000628017,0.00063936,0.000628736,0.025752089,0.025060259,0.025285563,0.025074608
Unhealthy,1.829,495.921,1800.814,10228.86,24.619,15.3983269,14.53116343,14.14157014,16.58795014,0.136259024,0.192988444,0.162715545,-0.019306344,0.067597316,0.066454539,0.084770816,0.055192291,397.6904762,346.9937673,356.7799228,441.1322715,0.000727769,0.000784601,0.000760482,0.000739041,0.026977186,0.028010732,0.027576837,0.0271853
Unhealthy,1.825,289.257,1505.186,12556.025,29.544,26.04697555,27.87534626,29.54054054,34.98614958,0.476796714,0.399099908,0.299280781,0.129708227,0.042441185,0.03775883,0.042870794,0.03908872,1155.958172,1329.084488,1518.204633,1951.443213,0.000429207,0.000455126,0.000423203,0.000443856,0.020717323,0.021333687,0.020571901,0.021067889
Unhealthy,1.67,582.346,1978.236,8234.911,22.589,33.14800515,35.27493075,25.86872587,29.86703601,0.582060036,0.577900532,0.762712371,0.684495089,0.040387825,0.032466223,0.044960148,0.038913326,2035.850708,2096.806787,1147.983269,1563.644044,0.000385521,0.000395897,0.000398358,0.000423234,0.01963468,0.019897172,0.019958896,0.020572647
Unhealthy,1.846,300.629,1485.04,13129.046,29.943,38.71428571,43.88157895,35.22329472,35.75969529,0.393456312,0.228100754,0.471409339,0.490389986,0.041116336,0.036496283,0.038917589,0.031945314,2566.936937,3298.622576,2189.061133,2170.849723,0.000385521,0.000403091,0.000390283,0.000421315,0.01963468,0.020077132,0.019755575,0.02052597
Unhealthy,1.701,695.255,2198.841,7548.851,20.367,11.54311454,10.79570637,11.2020592,11.31925208,0.162623979,0.292159867,0.114536394,0.164861778,0.096268253,0.099757021,0.105921741,0.099510091,235.1492921,200.2250693,241.9099099,235.5976454,0.001112047,0.001125586,0.00109362,0.001101847,0.033347368,0.033549755,0.033069923,0.033194075
Unhealthy,1.671,999.595,2381.766,6647.612,18.708,22.01801802,24.27493075,25.19047619,24.21745152,0.242823699,0.118757587,0.094942774,0.126263425,0.046317924,0.038605457,0.033793633,0.039440543,764.1248391,908.0630194,934.1389961,898.5429363,0.000494634,0.000509559,0.000467718,0.000495651,0.022240373,0.022573416,0.021626792,0.022263224
Unhealthy,1.857,639.809,1971.427,9735.112,22.57,29.22522523,29.24930748,28.20527671,30.94529086,0.621880312,0.62417712,0.633449164,0.53263162,0.06030418,0.047625736,0.050443389,0.055343062,1615.432432,1507.684211,1473.756113,1886.41759,0.000520929,0.000483182,0.000473101,0.000501166,0.022823871,0.021981399,0.021750893,0.022386745
Unhealthy,1.797,263.853,1510.982,12164.626,29.463,21.9047619,28.15512465,29.51415701,28.89958449,0.476805735,0.156684828,0.086760217,0.123678903,0.056840257,0.041435039,0.037193957,0.039481747,807.2857143,1285.612188,1419.376448,1342.256925,0.000469167,0.000464238,0.00044867,0.000466396,0.021660274,0.02154619,0.021181828,0.021596213
Unhealthy,1.788,294.481,1517.318,12084.765,29.337,20.67181467,30.95498615,33.93178893,33.71468144,0.499154417,0.039209395,-0.159871681,-0.140585925,0.055274791,0.033618098,0.028464824,0.037110412,764.5431145,1491.391274,1824.289575,1774.99723,0.00047807,0.000469993,0.000433141,0.000466876,0.021864822,0.021679329,0.020812048,0.021607314
Unhealthy,2.058,135.94,1088.366,21486.754,40.675,37.74002574,40.55055402,38.59202059,34.90443213,0.047087322,-0.109797718,-0.02059605,0.170917656,0.025860935,0.027421896,0.031729874,0.02955745,2296.938224,2629.094875,2415.827542,1937.155125,0.000391318,0.000422994,0.000397115,0.000428749,0.019781758,0.020566818,0.019927751,0.020706255
Unhealthy,1.876,452.179,1704.046,11553.795,26.116,21.51415701,30.45083102,29.24517375,25.25969529,0.502481005,0.068088774,0.116414147,0.287045447,0.05607493,0.037026083,0.037750513,0.04576136,818.1447876,1486.961911,1416.837194,1119.727839,0.000462956,0.000463279,0.000440802,0.000483422,0.021516414,0.02152392,0.020995287,0.021986853
Unhealthy,1.95,341.149,1467.583,14524.646,30.253,33.27734878,32.19044321,30.8005148,29.44806094,0.288268642,0.333272365,0.39227248,0.440760311,0.044025624,0.037387069,0.039155234,0.039116531,1927.664736,1770.212604,1590.980695,1479.979917,0.000445771,0.00045129,0.000425895,0.000487258,0.021113294,0.021243576,0.020637217,0.02207393
Unhealthy,1.8,415.297,1636.097,11349.713,27.177,39.7020592,37.50277008,39.43886744,45.40789474,0.238785945,0.276825711,0.182926845,-0.003741971,0.025622713,0.031354314,0.031488722,0.028053895,2501.868082,2430.252078,2685.698842,3356.848338,0.000377239,0.000410525,0.000383657,0.000408846,0.019422636,0.020261411,0.01958717,0.020219946
Unhealthy,1.79,279.761,1569.651,11574.426,28.352,29.16344916,25.77839335,22.18146718,28.86149584,0.123994917,0.35086184,0.482712709,0.121887097,0.035257954,0.042865756,0.046873161,0.034689728,1456.133848,1035.220222,836.3011583,1476.383657,0.000444322,0.000499008,0.000469375,0.000481024,0.021078944,0.022338492,0.021665053,0.021932254
Unhealthy,1.849,806.836,1951.966,9962.791,23.074,32.68918919,39.0934903,33.92213642,32.22368421,0.344480932,0.064837164,0.256728708,0.338654705,0.037024726,0.030349234,0.031188634,0.037644137,1751.321107,2415.064404,1906.258044,1680.396814,0.000398772,0.000429708,0.000393181,0.00042755,0.019969267,0.020729404,0.019828802,0.020677283
Unhealthy,1.769,566.922,2005.884,8687.239,22.169,16.82947233,16.97437673,16.24967825,15.92313019,0.177109866,0.140398015,0.223166471,0.270991362,0.070112143,0.062992276,0.059420331,0.063654961,494.0572716,499.8815789,444.8610039,426.2887812,0.000660271,0.000698755,0.000669174,0.000680771,0.025695747,0.026433982,0.025868406,0.026091588
Unhealthy,1.811,464.842,1824.754,10018.298,24.348,21.42728443,22.08587258,21.29086229,21.66966759,0.404656251,0.313250806,0.365438683,0.354845232,0.05177969,0.049133664,0.05456169,0.055693615,824.1505792,916.8490305,839.5341055,845.5616343,0.00050685,0.000549844,0.000525484,0.000552722,0.022513328,0.023448758,0.02292344,0.023510035
Unhealthy,1.814,620.306,1951.013,9546.661,22.849,17.77220077,17.31024931,22.19240669,24.06925208,0.804475161,0.792826751,0.676166291,0.638081709,0.080043758,0.097703583,0.069810387,0.047627329,636.2355212,608.6024931,946.7805663,1055.293629,0.000633562,0.00064696,0.000622796,0.000555599,0.025170666,0.025435412,0.024955881,0.023571153
Unhealthy,1.867,281.534,1454.907,13564.817,30.621,26.32625483,43.53393352,45.09202059,42.53531856,0.509800582,-0.249121372,-0.31146258,-0.220215951,0.057829919,0.029322387,0.025650378,0.028101098,1181.327542,3043.340028,3272.083012,2985.790166,0.000459022,0.00042731,0.000390904,0.000416759,0.021424803,0.020671484,0.019771289,0.020414686
